 ,X,Y
1,358.1250,3446.5000
2,1887.0000,3234.1250
3,832.8125,2857.6250
4,2409.3750,2574.9375
5,1114.2500,2184.5625
6,2127.0000,1230.7500
7,1304.4167,807.3334
8,2260.6665,374.5833
