 ,X,Y
1,651.9375,3177.7500
2,1824.7500,3339.4165
3,756.5833,2778.3333
4,1836.4375,2756.6875
5,321.2500,2246.6250
6,2164.6665,1405.2500
7,1026.4167,1109.6666
8,1539.5625,628.3750
