 ,X,Y
1,424.1250,2863.5000
2,1882.9375,3031.5625
3,627.8333,2476.0000
4,2054.8750,2493.6250
5,268.3333,1953.3333
6,2310.8750,1130.8750
7,1012.0000,781.3750
8,1775.7500,336.8333
